Ano,Categoria da Situação,Cor / Raça,Código da Matricula,Código do Ciclo Matricula,Data de Fim Previsto do Ciclo,Data de Inicio do Ciclo,Data de Ocorrencia da Matricula,Eixo Tecnológico,Faixa Etária,Mês De Ocorrência da Situação,Nome de Curso,Renda Familiar,Sexo,Situação de Matrícula,Subeixo Tecnológico,Tipo de Curso,Turno
2017,Concluintes,Branca,68891237,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",40 a 44 anos,2017-12-15,Técnico em Guia de Turismo,"2,5<RFP<=3,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Branca,68891211,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2018-01-19,Técnico em Guia de Turismo,"2,5<RFP<=3,5",F,Desligada,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Branca,68891243,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",35 a 39 anos,2018-01-19,Técnico em Guia de Turismo,"RFP>3,5",F,Desligada,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Não declarada,68891229,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",45 a 49 anos,2018-01-19,Técnico em Guia de Turismo,Não declarada,F,Desligada,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Parda,68891223,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",30 a 34 anos,2018-01-19,Técnico em Guia de Turismo,"0<RFP<=0,5",F,Desligada,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Parda,68891245,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-12-15,Técnico em Guia de Turismo,"0<RFP<=0,5",F,Em fluxo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Preta,68891213,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-12-15,Técnico em Guia de Turismo,"0,5<RFP<=1",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Preta,68891251,2079738,2017-12-29,2016-08-01,2016-08-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2017-12-15,Técnico em Guia de Turismo,"2,5<RFP<=3,5",F,Em fluxo,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Branca,59189411,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Branca,66262333,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Branca,66262321,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Branca,72173698,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,50 a 54 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,72173662,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,72173676,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,72173680,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,72173668,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,72173786,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,55 a 59 anos,2017-03-01,Técnico em Comércio,"1,5<RFP<=2,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,72173654,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,50 a 54 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Não declarada,72173656,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,50 a 54 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72176014,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0,5<RFP<=1",F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Parda,72173790,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173678,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173674,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173666,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173652,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173694,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173670,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Parda,72173648,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Preta,66262291,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Evadidos,Preta,66262327,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-08-01,Técnico em Informática,Não declarada,F,Transf. externa,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Preta,72173682,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,"1,5<RFP<=2,5",F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Preta,72173788,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Ingressante,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2017,Em curso,Branca,71533030,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-02-01,Técnico em Lazer,"0,5<RFP<=1",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533046,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"0,5<RFP<=1",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533048,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"1,5<RFP<=2,5",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533028,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"1<RFP<=1,5",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Evadidos,Branca,71533018,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-10-01,Técnico em Lazer,"1<RFP<=1,5",F,Transf. externa,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533052,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"2,5<RFP<=3,5",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533040,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533038,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533042,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Branca,71533032,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"RFP>3,5",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Evadidos,Branca,65159181,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",30 a 34 anos,2018-01-19,Técnico em Guia de Turismo,"0,5<RFP<=1",F,Abandono,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Branca,65159215,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2018-01-19,Técnico em Guia de Turismo,"0<RFP<=0,5",F,Abandono,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Branca,65159207,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",50 a 54 anos,2017-01-01,Técnico em Guia de Turismo,"0<RFP<=0,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Branca,65254397,1993565,2016-12-28,2015-07-27,2015-08-01,"Turismo, Hospitalidade e Lazer",Maior de 60 anos,2017-01-01,Técnico em Guia de Turismo,"1,5<RFP<=2,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Branca,65159197,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",55 a 59 anos,2017-01-01,Técnico em Guia de Turismo,"1,5<RFP<=2,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Branca,65159213,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-12-15,Técnico em Guia de Turismo,"1<RFP<=1,5",F,Retido,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Branca,66241352,1993565,2016-12-28,2015-07-27,2015-12-01,"Turismo, Hospitalidade e Lazer",35 a 39 anos,2017-01-01,Técnico em Guia de Turismo,"RFP>3,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Não declarada,71533022,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"2,5<RFP<=3,5",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Não declarada,71533024,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Não declarada,71533058,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Não declarada,71533054,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Concluintes,Não declarada,71447944,1993565,2016-12-28,2015-07-27,2015-07-17,"Turismo, Hospitalidade e Lazer",50 a 54 anos,2017-01-01,Técnico em Guia de Turismo,Não declarada,F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Não declarada,65159209,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",40 a 44 anos,2017-01-01,Técnico em Guia de Turismo,Não declarada,F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Não declarada,65159185,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",45 a 49 anos,2017-01-01,Técnico em Guia de Turismo,Não declarada,F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Parda,65159219,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2018-01-19,Técnico em Guia de Turismo,"0<RFP<=0,5",F,Abandono,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Preta,71533036,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"0,5<RFP<=1",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Preta,71533056,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"0,5<RFP<=1",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Em curso,Preta,71533050,2140416,2019-12-31,2017-02-13,2017-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2017-02-01,Técnico em Lazer,"0,5<RFP<=1",F,Ingressante,Lazer,Técnico-Integrado,Matutino
2017,Concluintes,Preta,65159211,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-01-01,Técnico em Guia de Turismo,"0,5<RFP<=1",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Preta,65159187,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",40 a 44 anos,2017-01-01,Técnico em Guia de Turismo,"0,5<RFP<=1",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Preta,65254399,1993565,2016-12-28,2015-07-27,2015-08-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-01-01,Técnico em Guia de Turismo,"0,5<RFP<=1",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Preta,65159191,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",40 a 44 anos,2018-01-19,Técnico em Guia de Turismo,"1,5<RFP<=2,5",F,Abandono,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Preta,65159217,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2017-01-01,Técnico em Guia de Turismo,"1<RFP<=1,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Concluintes,Preta,65159203,1993565,2016-12-28,2015-07-27,2015-07-01,"Turismo, Hospitalidade e Lazer",45 a 49 anos,2017-01-01,Técnico em Guia de Turismo,"RFP>3,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2017,Evadidos,Parda,63830338,1975273,2018-12-21,2015-02-19,2015-02-01,Controle e Processos Industriais,20 a 24 anos,2017-04-01,Técnico em Eletrônica,"0,5<RFP<=1",F,Desligada,Elétrica,Técnico-Integrado,Vespertino
2017,Em curso,Parda,63830308,1975273,2018-12-21,2015-02-19,2015-02-01,Controle e Processos Industriais,15 a 19 anos,2015-02-01,Técnico em Eletrônica,"0<RFP<=0,5",F,Em fluxo,Elétrica,Técnico-Integrado,Vespertino
2017,Em curso,Parda,63830324,1975273,2018-12-21,2015-02-19,2015-02-01,Controle e Processos Industriais,15 a 19 anos,2015-02-01,Técnico em Eletrônica,"0<RFP<=0,5",F,Em fluxo,Elétrica,Técnico-Integrado,Vespertino
2017,Em curso,Parda,63830314,1975273,2018-12-21,2015-02-19,2015-02-01,Controle e Processos Industriais,15 a 19 anos,2015-02-01,Técnico em Eletrônica,"1,5<RFP<=2,5",F,Em fluxo,Elétrica,Técnico-Integrado,Vespertino
2017,Em curso,Branca,71533192,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,50 a 54 anos,2017-02-01,Letras - Português e Espanhol,"0,5<RFP<=1",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533228,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"0<RFP<=0,5",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533198,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,35 a 39 anos,2017-02-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533230,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533212,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,30 a 34 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533196,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Evadidos,Branca,71533190,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,15 a 19 anos,2017-03-01,Letras - Português e Espanhol,"2,5<RFP<=3,5",F,Desligada,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Evadidos,Branca,71533186,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-03-01,Letras - Português e Espanhol,"2,5<RFP<=3,5",F,Desligada,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533222,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,25 a 29 anos,2017-02-01,Letras - Português e Espanhol,"2,5<RFP<=3,5",F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533232,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,15 a 19 anos,2017-02-01,Letras - Português e Espanhol,Não declarada,F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Em curso,Branca,71533202,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,50 a 54 anos,2017-02-01,Letras - Português e Espanhol,Não declarada,F,Ingressante,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Evadidos,Não declarada,71533220,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,25 a 29 anos,2017-08-01,Letras - Português e Espanhol,Não declarada,F,Desligada,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2017,Evadidos,Branca,58289760,1841305,2014-12-23,2013-08-05,2013-08-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2018-01-19,Técnico em Guia de Turismo,"2,5<RFP<=3,5",F,Abandono,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Não declarada,72175006,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Não declarada,72174986,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Não declarada,72174984,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Concluintes,Não declarada,58289784,1841305,2014-12-23,2013-08-05,2013-08-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2017-01-01,Técnico em Guia de Turismo,Não declarada,F,Concluída com atraso,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Parda,72176008,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1,5<RFP<=2,5",F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Parda,72175002,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"2,5<RFP<=3,5",F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Parda,66262309,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Evadidos,Parda,58434876,1841305,2014-12-23,2013-08-05,2013-08-01,"Turismo, Hospitalidade e Lazer",50 a 54 anos,2017-10-01,Técnico em Guia de Turismo,"0<RFP<=0,5",F,Abandono,Turismo,Técnico-Subsequente,Noturno
2017,Em curso,Preta,63830494,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
2017,Em curso,Preta,66262319,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Ingressante,Informática,Técnico-Integrado,Vespertino
